"","link","Received","Revised","Accepted","Published","Special_issue","days"
"8046","/2223-7747/8/9/308",2019-07-03,2019-08-21,2019-08-23,2019-08-28,"Yes",56
"8047","/2223-7747/8/9/309",2019-08-02,2019-08-26,2019-08-26,2019-08-28,"Yes",26
"8048","/2223-7747/8/9/310",2019-07-12,2019-08-07,2019-08-07,2019-08-29,"Yes",48
"8049","/2223-7747/8/9/311",2019-06-17,2019-08-11,2019-08-28,2019-08-29,"Yes",73
"8050","/2223-7747/8/9/312",2019-07-31,2019-08-23,2019-08-28,2019-08-30,"Yes",30
"8051","/2223-7747/8/9/313",2019-07-01,2019-08-16,2019-08-20,2019-08-30,"Yes",60
"8052","/2223-7747/8/9/314",2019-08-12,2019-08-27,2019-08-29,2019-08-30,"Yes",18
"8053","/2223-7747/8/9/315",2019-07-26,2019-08-27,2019-08-28,2019-08-30,"Yes",35
"8054","/2223-7747/8/9/316",2019-07-26,2019-08-15,2019-08-28,2019-08-30,"No",35
"8055","/2223-7747/8/9/317",2019-07-31,2019-08-26,2019-08-28,2019-08-31,"No",31
"8056","/2223-7747/8/9/298",2019-07-10,2019-08-16,2019-08-19,2019-08-23,"No",44
"8057","/2223-7747/8/9/300",2019-07-26,2019-08-20,2019-08-22,2019-08-24,"Yes",29
"8058","/2223-7747/8/9/301",2019-06-26,2019-08-01,2019-08-20,2019-08-24,"Yes",59
"8059","/2223-7747/8/9/302",2019-04-26,2019-08-19,2019-08-20,2019-08-26,"Yes",122
"8060","/2223-7747/8/9/303",2019-07-16,2019-08-16,2019-08-19,2019-08-27,"Yes",42
"8061","/2223-7747/8/9/304",2019-08-01,2019-08-19,2019-08-23,2019-08-27,"Yes",26
"8062","/2223-7747/8/9/305",2019-07-16,2019-08-09,2019-08-23,2019-08-27,"Yes",42
"8063","/2223-7747/8/9/306",2019-06-28,2019-08-01,2019-08-12,2019-08-27,"No",60
"8064","/2223-7747/8/9/307",2019-06-28,2019-08-23,2019-08-23,2019-08-27,"No",60
"8065","/2223-7747/8/8/288",2019-06-11,2019-07-30,2019-08-09,2019-08-15,"Yes",65
"8066","/2223-7747/8/8/289",2019-06-28,2019-08-06,2019-08-12,2019-08-16,"Yes",49
"8067","/2223-7747/8/8/290",2019-07-24,2019-08-14,2019-08-14,2019-08-16,"Yes",23
"8068","/2223-7747/8/8/291",2019-06-30,2019-08-12,2019-08-16,2019-08-19,"Yes",50
"8069","/2223-7747/8/8/292",2019-05-31,2019-07-12,2019-08-13,2019-08-19,"Yes",80
"8070","/2223-7747/8/8/293",2019-06-30,2019-08-08,2019-08-16,2019-08-20,"No",51
"8071","/2223-7747/8/8/294",2019-08-05,2019-08-15,2019-08-16,2019-08-20,"Yes",15
"8072","/2223-7747/8/9/295",2019-07-29,2019-08-15,2019-08-16,2019-08-21,"Yes",23
"8073","/2223-7747/8/9/296",2019-07-17,2019-08-20,2019-08-20,2019-08-22,"Yes",36
"8074","/2223-7747/8/9/297",2019-07-10,2019-08-18,2019-08-21,2019-08-22,"Yes",43
"8075","/2223-7747/8/8/278",2019-07-18,2019-08-04,2019-08-07,2019-08-09,"Yes",22
"8076","/2223-7747/8/8/279",2019-06-17,2019-08-05,2019-08-06,2019-08-10,"No",54
"8077","/2223-7747/8/8/280",2019-06-24,2019-08-05,2019-08-08,2019-08-11,"Yes",48
"8078","/2223-7747/8/8/281",2019-07-26,2019-08-04,2019-08-09,2019-08-12,"No",17
"8079","/2223-7747/8/8/282",2019-06-30,2019-08-02,2019-08-05,2019-08-12,"Yes",43
"8080","/2223-7747/8/8/283",2019-07-18,2019-08-07,2019-08-11,2019-08-12,"Yes",25
"8081","/2223-7747/8/8/284",2019-07-21,2019-08-12,2019-08-12,2019-08-13,"Yes",23
"8082","/2223-7747/8/8/285",2019-07-17,2019-08-08,2019-08-12,2019-08-14,"Yes",28
"8083","/2223-7747/8/8/286",2019-07-07,2019-08-04,2019-08-12,2019-08-14,"Yes",38
"8084","/2223-7747/8/8/287",2019-06-27,2019-08-02,2019-08-12,2019-08-15,"Yes",49
"8085","/2223-7747/8/8/268",2019-06-26,2019-07-30,2019-07-31,2019-08-05,"Yes",40
"8086","/2223-7747/8/8/269",2019-05-31,2019-07-27,2019-08-05,2019-08-06,"Yes",67
"8087","/2223-7747/8/8/270",2019-06-12,2019-07-29,2019-08-04,2019-08-06,"Yes",55
"8088","/2223-7747/8/8/271",2019-06-26,2019-08-01,2019-08-02,2019-08-07,"Yes",42
"8089","/2223-7747/8/8/272",2019-07-01,2019-07-29,2019-08-03,2019-08-07,"Yes",37
"8090","/2223-7747/8/8/273",2019-06-20,2019-07-15,2019-08-06,2019-08-08,"Yes",49
"8091","/2223-7747/8/8/274",2019-06-29,2019-08-03,2019-08-06,2019-08-08,"Yes",40
"8092","/2223-7747/8/8/275",2019-06-26,2019-07-28,2019-07-31,2019-08-08,"Yes",43
"8093","/2223-7747/8/8/276",2019-06-14,2019-08-03,2019-08-06,2019-08-09,"Yes",56
"8094","/2223-7747/8/8/277",2019-06-28,2019-07-16,2019-08-06,2019-08-09,"Yes",42
"8095","/2223-7747/8/8/258",2019-05-23,2019-07-01,2019-07-04,2019-07-30,"Yes",68
"8096","/2223-7747/8/8/259",2019-06-25,2019-07-18,2019-07-26,2019-07-30,"Yes",35
"8097","/2223-7747/8/8/260",2019-07-16,2019-07-28,2019-07-29,2019-07-31,"Yes",15
"8098","/2223-7747/8/8/261",2019-06-08,2019-07-24,2019-07-29,2019-08-01,"Yes",54
"8099","/2223-7747/8/8/262",2019-05-24,2019-07-14,2019-07-30,2019-08-01,"Yes",69
"8100","/2223-7747/8/8/263",2019-07-09,2019-07-26,2019-07-31,2019-08-02,"Yes",24
"8101","/2223-7747/8/8/264",2019-06-22,2019-07-26,2019-07-31,2019-08-02,"Yes",41
"8102","/2223-7747/8/8/265",2019-06-29,2019-07-26,2019-08-01,2019-08-03,"Yes",35
"8103","/2223-7747/8/8/266",2019-07-15,2019-08-01,2019-08-02,2019-08-05,"Yes",21
"8104","/2223-7747/8/8/267",2019-05-16,2019-07-21,2019-07-29,2019-08-05,"No",81
"8105","/2223-7747/8/8/248",2019-06-25,2019-07-19,2019-07-24,2019-07-26,"Yes",31
"8106","/2223-7747/8/8/249",2019-07-06,2019-07-22,2019-07-23,2019-07-26,"No",20
"8107","/2223-7747/8/8/250",2019-06-17,2019-07-23,2019-07-25,2019-07-27,"Yes",40
"8108","/2223-7747/8/8/251",2019-06-22,2019-07-17,2019-07-23,2019-07-27,"Yes",35
"8109","/2223-7747/8/8/252",2019-07-01,2019-07-21,2019-07-23,2019-07-28,"Yes",27
"8110","/2223-7747/8/8/253",2019-06-14,2019-07-22,2019-07-23,2019-07-28,"Yes",44
"8111","/2223-7747/8/8/254",2019-06-22,2019-07-14,2019-07-24,2019-07-30,"No",38
"8112","/2223-7747/8/8/255",2019-05-10,2019-07-18,2019-07-23,2019-07-30,"Yes",81
"8113","/2223-7747/8/8/256",2019-06-29,2019-07-26,2019-07-28,2019-07-30,"No",31
"8114","/2223-7747/8/8/257",2019-06-30,2019-07-27,2019-07-29,2019-07-30,"No",30
"8115","/2223-7747/8/7/238",2019-06-20,2019-07-18,2019-07-18,2019-07-22,"Yes",32
"8116","/2223-7747/8/7/239",2019-06-08,2019-07-15,2019-07-17,2019-07-22,"Yes",44
"8117","/2223-7747/8/7/240",2019-05-28,2019-07-08,2019-07-17,2019-07-22,"Yes",55
"8118","/2223-7747/8/7/241",2019-06-27,2019-07-16,2019-07-19,2019-07-23,"Yes",26
"8119","/2223-7747/8/7/242",2019-07-01,2019-07-18,2019-07-19,2019-07-23,"Yes",22
"8120","/2223-7747/8/7/243",2019-06-30,2019-07-16,2019-07-19,2019-07-23,"Yes",23
"8121","/2223-7747/8/7/244",2019-06-27,2019-07-10,2019-07-11,2019-07-23,"No",26
"8122","/2223-7747/8/8/245",2019-06-30,2019-07-13,2019-07-22,2019-07-24,"Yes",24
"8123","/2223-7747/8/8/246",2019-06-21,2019-07-13,2019-07-22,2019-07-24,"Yes",33
"8124","/2223-7747/8/8/247",2019-06-17,2019-07-20,2019-07-22,2019-07-25,"No",38
"8125","/2223-7747/8/7/228",2019-06-17,2019-07-08,2019-07-12,2019-07-16,"No",29
"8126","/2223-7747/8/7/229",2019-06-21,2019-07-12,2019-07-13,2019-07-17,"Yes",26
"8127","/2223-7747/8/7/230",2019-06-22,2019-07-09,2019-07-16,2019-07-17,"Yes",25
"8128","/2223-7747/8/7/231",2019-05-01,2019-06-15,2019-06-20,2019-07-17,"Yes",77
"8129","/2223-7747/8/7/232",2019-06-06,2019-07-05,2019-07-15,2019-07-17,"Yes",41
"8130","/2223-7747/8/7/233",2019-06-10,2019-07-12,2019-07-16,2019-07-18,"No",38
"8131","/2223-7747/8/7/234",2019-05-24,2019-06-28,2019-07-16,2019-07-19,"Yes",56
"8132","/2223-7747/8/7/235",2019-06-06,2019-07-14,2019-07-16,2019-07-20,"Yes",44
"8133","/2223-7747/8/7/236",2019-06-24,2019-07-19,2019-07-19,2019-07-22,"Yes",28
"8134","/2223-7747/8/7/237",2019-06-27,2019-07-15,2019-07-16,2019-07-22,"Yes",25
"8135","/2223-7747/8/7/218",2019-06-01,2019-06-26,2019-07-08,2019-07-12,"Yes",41
"8136","/2223-7747/8/7/219",2019-06-23,2019-07-06,2019-07-09,2019-07-12,"Yes",19
"8137","/2223-7747/8/7/220",2019-06-10,2019-07-05,2019-07-10,2019-07-12,"Yes",32
"8138","/2223-7747/8/7/221",2019-06-06,2019-07-05,2019-07-08,2019-07-12,"No",36
"8139","/2223-7747/8/7/222",2019-06-20,2019-07-07,2019-07-12,2019-07-14,"Yes",24
"8140","/2223-7747/8/7/223",2019-05-30,2019-06-29,2019-07-11,2019-07-14,"Yes",45
"8141","/2223-7747/8/7/224",2019-06-29,2019-07-11,2019-07-12,2019-07-14,"Yes",15
"8142","/2223-7747/8/7/225",2019-06-06,2019-07-06,2019-07-10,2019-07-15,"Yes",39
"8143","/2223-7747/8/7/226",2019-05-29,2019-07-04,2019-07-12,2019-07-15,"Yes",47
"8144","/2223-7747/8/7/227",2019-06-25,2019-07-13,2019-07-14,2019-07-16,"Yes",21
"8145","/2223-7747/8/7/208",2019-06-13,2019-06-28,2019-07-03,2019-07-05,"No",22
"8146","/2223-7747/8/7/209",2019-06-15,2019-06-29,2019-07-04,2019-07-06,"Yes",21
"8147","/2223-7747/8/7/210",2019-05-21,2019-07-02,2019-07-05,2019-07-08,"Yes",48
"8148","/2223-7747/8/7/211",2019-05-01,2019-06-18,2019-07-04,2019-07-08,"Yes",68
"8149","/2223-7747/8/7/212",2019-06-17,2019-07-06,2019-07-08,2019-07-10,"Yes",23
"8150","/2223-7747/8/7/213",2019-05-24,2019-07-05,2019-07-08,2019-07-10,"Yes",47
"8151","/2223-7747/8/7/214",2019-06-01,2019-06-27,2019-06-29,2019-07-10,"Yes",39
"8152","/2223-7747/8/7/215",2019-06-12,2019-07-04,2019-07-09,2019-07-11,"Yes",29
"8153","/2223-7747/8/7/216",2019-06-21,2019-07-05,2019-07-09,2019-07-11,"Yes",20
"8154","/2223-7747/8/7/217",2019-05-30,2019-06-18,2019-06-20,2019-07-11,"Yes",42
"8155","/2223-7747/8/7/198",2019-05-20,2019-06-21,2019-06-24,2019-06-30,"Yes",41
"8156","/2223-7747/8/7/199",2019-06-03,2019-06-25,2019-06-28,2019-06-30,"Yes",27
"8157","/2223-7747/8/7/200",2019-04-08,2019-06-07,2019-06-11,2019-07-01,"No",84
"8158","/2223-7747/8/7/201",2019-05-27,2019-06-26,2019-06-27,2019-07-02,"Yes",36
"8159","/2223-7747/8/7/202",2019-04-18,2019-06-24,2019-06-28,2019-07-02,"Yes",75
"8160","/2223-7747/8/7/203",2019-05-28,2019-06-26,2019-06-28,2019-07-03,"Yes",36
"8161","/2223-7747/8/7/204",2019-05-22,2019-06-27,2019-07-03,2019-07-04,"Yes",43
"8162","/2223-7747/8/7/205",2019-05-13,2019-06-14,2019-06-19,2019-07-04,"Yes",52
"8163","/2223-7747/8/7/206",2019-04-24,2019-06-27,2019-07-01,2019-07-04,"Yes",71
"8164","/2223-7747/8/7/207",2019-05-20,2019-06-22,2019-07-04,2019-07-04,"Yes",45
"8165","/2223-7747/8/7/188",2019-04-02,2019-06-20,2019-06-22,2019-06-26,"Yes",85
"8166","/2223-7747/8/7/189",2019-03-31,2019-06-14,2019-06-17,2019-06-26,"Yes",87
"8167","/2223-7747/8/7/190",2019-06-11,2019-06-23,2019-06-25,2019-06-26,"Yes",15
"8168","/2223-7747/8/7/191",2019-05-23,2019-06-17,2019-06-19,2019-06-26,"Yes",34
"8169","/2223-7747/8/7/192",2019-05-16,2019-06-19,2019-06-24,2019-06-27,"Yes",42
"8170","/2223-7747/8/7/193",2019-04-08,2019-06-14,2019-06-27,2019-06-28,"Yes",81
"8171","/2223-7747/8/7/194",2019-05-13,2019-06-24,2019-06-25,2019-06-28,"No",46
"8172","/2223-7747/8/7/195",2019-06-02,2019-06-21,2019-06-25,2019-06-28,"Yes",26
"8173","/2223-7747/8/7/196",2019-04-26,2019-06-26,2019-06-27,2019-06-29,"Yes",64
"8174","/2223-7747/8/7/197",2019-04-26,2019-05-17,2019-06-27,2019-06-30,"Yes",65
"8175","/2223-7747/8/6/178",2019-05-31,2019-06-13,2019-06-15,2019-06-17,"Yes",17
"8176","/2223-7747/8/6/179",2019-06-03,2019-06-11,2019-06-15,2019-06-17,"Yes",14
"8177","/2223-7747/8/6/180",2019-05-09,2019-06-08,2019-06-15,2019-06-17,"Yes",39
"8178","/2223-7747/8/6/181",2019-05-05,2019-06-11,2019-06-14,2019-06-18,"No",44
"8179","/2223-7747/8/6/182",2019-05-27,2019-06-17,2019-06-18,2019-06-20,"Yes",24
"8180","/2223-7747/8/6/183",2019-05-10,2019-06-14,2019-06-17,2019-06-20,"Yes",41
"8181","/2223-7747/8/6/184",2019-04-29,2019-06-19,2019-06-20,2019-06-21,"Yes",53
"8182","/2223-7747/8/6/185",2019-05-01,2019-06-09,2019-06-12,2019-06-24,"Yes",54
"8183","/2223-7747/8/6/186",2019-05-12,2019-06-19,2019-06-20,2019-06-24,"No",43
"8184","/2223-7747/8/6/187",2019-06-02,2019-06-19,2019-06-22,2019-06-25,"Yes",23
"8185","/2223-7747/8/6/168",2019-05-16,2019-06-07,2019-06-10,2019-06-11,"Yes",26
"8186","/2223-7747/8/6/169",2019-05-21,2019-06-06,2019-06-10,2019-06-12,"Yes",22
"8187","/2223-7747/8/6/170",2019-03-24,2019-06-10,2019-06-11,2019-06-12,"Yes",80
"8188","/2223-7747/8/6/171",2019-04-26,2019-05-16,2019-05-18,2019-06-12,"Yes",47
"8189","/2223-7747/8/6/172",2019-04-29,2019-06-11,2019-06-11,2019-06-13,"Yes",45
"8190","/2223-7747/8/6/173",2019-05-14,2019-06-05,2019-06-11,2019-06-14,"Yes",31
"8191","/2223-7747/8/6/174",2019-04-23,2019-05-24,2019-05-30,2019-06-14,"Yes",52
"8192","/2223-7747/8/6/175",2019-05-19,2019-06-09,2019-06-13,2019-06-14,"No",26
"8193","/2223-7747/8/6/176",2019-04-22,2019-05-17,2019-06-05,2019-06-15,"Yes",54
"8194","/2223-7747/8/6/177",2019-05-21,2019-06-14,2019-06-14,2019-06-16,"Yes",26
"8195","/2223-7747/8/6/158",2019-05-09,2019-05-31,2019-06-05,2019-06-07,"No",29
"8196","/2223-7747/8/6/159",2019-04-18,2019-05-18,2019-06-06,2019-06-07,"Yes",50
"8197","/2223-7747/8/6/160",2019-05-22,2019-05-30,2019-06-05,2019-06-08,"Yes",17
"8198","/2223-7747/8/6/161",2019-05-03,2019-05-31,2019-06-05,2019-06-08,"Yes",36
"8199","/2223-7747/8/6/162",2019-04-21,2019-05-23,2019-06-04,2019-06-08,"Yes",48
"8200","/2223-7747/8/6/163",2019-05-20,2019-06-04,2019-06-06,2019-06-09,"Yes",20
"8201","/2223-7747/8/6/164",2019-05-09,2019-05-27,2019-06-05,2019-06-10,"Yes",32
"8202","/2223-7747/8/6/165",2019-05-14,2019-06-05,2019-06-08,2019-06-11,"Yes",28
"8203","/2223-7747/8/6/166",2019-04-23,2019-06-04,2019-06-05,2019-06-11,"Yes",49
"8204","/2223-7747/8/6/167",2019-05-13,2019-06-06,2019-06-09,2019-06-11,"Yes",29
"8205","/2223-7747/8/6/148",2019-04-18,2019-05-07,2019-05-29,2019-05-31,"No",43
"8206","/2223-7747/8/6/149",2019-04-24,2019-05-22,2019-05-25,2019-05-31,"Yes",37
"8207","/2223-7747/8/6/150",2019-05-08,2019-05-26,2019-05-30,2019-06-01,"Yes",24
"8208","/2223-7747/8/6/151",2019-05-07,2019-05-29,2019-05-31,2019-06-04,"Yes",28
"8209","/2223-7747/8/6/152",2019-03-12,2019-06-04,2019-06-04,2019-06-05,"Yes",85
"8210","/2223-7747/8/6/153",2019-05-20,2019-05-30,2019-06-05,2019-06-06,"Yes",17
"8211","/2223-7747/8/6/154",2019-04-24,2019-05-29,2019-06-04,2019-06-06,"Yes",43
"8212","/2223-7747/8/6/155",2019-05-08,2019-05-24,2019-06-04,2019-06-06,"No",29
"8213","/2223-7747/8/6/156",2019-04-30,2019-06-04,2019-06-06,2019-06-07,"Yes",38
"8214","/2223-7747/8/6/157",2019-05-04,2019-05-31,2019-06-04,2019-06-07,"Yes",34
"8215","/2223-7747/8/5/138",2019-04-24,2019-05-18,2019-05-23,2019-05-24,"Yes",30
"8216","/2223-7747/8/5/139",2019-04-04,2019-05-16,2019-05-22,2019-05-27,"Yes",53
"8217","/2223-7747/8/6/140",2019-04-23,2019-05-18,2019-05-25,2019-05-28,"Yes",35
"8218","/2223-7747/8/6/141",2019-05-01,2019-05-23,2019-05-24,2019-05-29,"Yes",28
"8219","/2223-7747/8/6/142",2019-04-22,2019-05-23,2019-05-28,2019-05-30,"Yes",38
"8220","/2223-7747/8/6/143",2019-05-03,2019-05-23,2019-05-28,2019-05-30,"Yes",27
"8221","/2223-7747/8/6/144",2019-04-16,2019-05-27,2019-05-28,2019-05-30,"Yes",44
"8222","/2223-7747/8/6/145",2019-05-02,2019-05-22,2019-05-28,2019-05-30,"Yes",28
"8223","/2223-7747/8/6/146",2019-04-05,2019-05-28,2019-05-30,2019-05-31,"Yes",56
"8224","/2223-7747/8/6/147",2019-04-29,2019-05-28,2019-05-29,2019-05-31,"No",32
"8225","/2223-7747/8/5/128",2019-04-01,2019-05-09,2019-05-11,2019-05-14,"Yes",43
"8226","/2223-7747/8/5/129",2019-03-13,2019-05-04,2019-05-06,2019-05-15,"Yes",63
"8227","/2223-7747/8/5/130",2019-04-03,2019-05-06,2019-05-14,2019-05-16,"Yes",43
"8228","/2223-7747/8/5/131",2019-04-18,2019-05-09,2019-05-14,2019-05-16,"No",28
"8229","/2223-7747/8/5/132",2019-04-05,2019-04-20,2019-05-14,2019-05-16,"Yes",41
"8230","/2223-7747/8/5/133",2019-02-25,2019-05-08,2019-05-16,2019-05-18,"Yes",82
"8231","/2223-7747/8/5/134",2019-04-24,2019-05-10,2019-05-13,2019-05-18,"Yes",24
"8232","/2223-7747/8/5/135",2019-04-20,2019-05-16,2019-05-17,2019-05-20,"No",30
"8233","/2223-7747/8/5/136",2019-03-26,2019-05-08,2019-05-20,2019-05-22,"Yes",57
"8234","/2223-7747/8/5/137",2019-04-26,2019-05-12,2019-05-21,2019-05-22,"Yes",26
"8235","/2223-7747/8/5/118",2019-03-11,2019-04-26,2019-04-29,2019-05-06,"Yes",56
"8236","/2223-7747/8/5/119",2019-03-08,2019-04-17,2019-05-05,2019-05-08,"Yes",61
"8237","/2223-7747/8/5/120",2019-04-02,2019-04-26,2019-05-07,2019-05-09,"No",37
"8238","/2223-7747/8/5/121",2019-04-16,2019-05-04,2019-05-07,2019-05-09,"Yes",23
"8239","/2223-7747/8/5/122",2019-03-29,2019-05-06,2019-05-08,2019-05-09,"Yes",41
"8240","/2223-7747/8/5/123",2019-04-10,2019-05-03,2019-05-08,2019-05-10,"Yes",30
"8241","/2223-7747/8/5/124",2019-04-15,2019-05-03,2019-05-09,2019-05-13,"Yes",28
"8242","/2223-7747/8/5/125",2019-04-12,2019-05-06,2019-05-08,2019-05-13,"Yes",31
"8243","/2223-7747/8/5/126",2019-03-26,2019-05-01,2019-05-12,2019-05-14,"Yes",49
"8244","/2223-7747/8/5/127",2019-03-28,2019-05-02,2019-05-10,2019-05-14,"No",47
"8245","/2223-7747/8/4/108",2019-03-18,2019-04-11,2019-04-18,2019-04-23,"Yes",36
"8246","/2223-7747/8/4/109",2019-04-02,2019-04-17,2019-04-19,2019-04-24,"Yes",22
"8247","/2223-7747/8/5/110",2019-03-27,2019-04-11,2019-04-22,2019-04-26,"No",30
"8248","/2223-7747/8/5/111",2019-03-10,2019-04-12,2019-04-17,2019-04-26,"No",47
"8249","/2223-7747/8/5/112",2019-03-31,2019-04-22,2019-04-24,2019-04-26,"Yes",26
"8250","/2223-7747/8/5/113",2019-03-20,2019-04-06,2019-04-18,2019-04-27,"Yes",38
"8251","/2223-7747/8/5/114",2019-03-20,2019-04-21,2019-04-24,2019-04-29,"Yes",40
"8252","/2223-7747/8/5/115",2019-04-10,2019-04-24,2019-04-26,2019-04-29,"No",19
"8253","/2223-7747/8/5/116",2019-03-29,2019-04-25,2019-04-26,2019-04-30,"Yes",32
"8254","/2223-7747/8/5/117",2019-03-13,2019-04-25,2019-04-28,2019-05-02,"Yes",50
"8255","/2223-7747/8/4/98",2019-02-23,2019-03-29,2019-04-02,2019-04-15,"Yes",51
"8256","/2223-7747/8/4/99",2019-02-11,2019-04-08,2019-04-11,2019-04-15,"Yes",63
"8257","/2223-7747/8/4/100",2019-03-08,2019-03-30,2019-04-11,2019-04-16,"No",39
"8258","/2223-7747/8/4/101",2019-03-26,2019-04-13,2019-04-15,2019-04-17,"Yes",22
"8259","/2223-7747/8/4/102",2019-03-30,2019-04-15,2019-04-16,2019-04-17,"Yes",18
"8260","/2223-7747/8/4/103",2019-03-02,2019-04-08,2019-04-17,2019-04-18,"Yes",47
"8261","/2223-7747/8/4/104",2019-01-28,2019-04-07,2019-04-09,2019-04-18,"No",80
"8262","/2223-7747/8/4/105",2019-03-11,2019-04-12,2019-04-16,2019-04-18,"No",38
"8263","/2223-7747/8/4/106",2019-02-26,2019-04-15,2019-04-17,2019-04-19,"Yes",52
"8264","/2223-7747/8/4/107",2019-03-20,2019-04-18,2019-04-19,2019-04-21,"No",32
"8265","/2223-7747/8/4/88",2019-03-14,2019-04-01,2019-04-03,2019-04-04,"Yes",21
"8266","/2223-7747/8/4/89",2019-02-21,2019-03-26,2019-03-29,2019-04-04,"No",42
"8267","/2223-7747/8/4/90",2019-02-25,2019-04-02,2019-04-02,2019-04-04,"No",38
"8268","/2223-7747/8/4/91",2019-02-09,2019-03-26,2019-04-02,2019-04-04,"No",54
"8269","/2223-7747/8/4/92",2019-02-22,2019-03-15,2019-04-02,2019-04-04,"No",41
"8270","/2223-7747/8/4/93",2019-03-16,2019-04-02,2019-04-04,2019-04-08,"Yes",23
"8271","/2223-7747/8/4/94",2019-03-22,2019-04-04,2019-04-06,2019-04-08,"Yes",17
"8272","/2223-7747/8/4/95",2019-02-26,2019-04-03,2019-04-04,2019-04-10,"Yes",43
"8273","/2223-7747/8/4/96",2019-02-16,2019-03-19,2019-03-27,2019-04-11,"Yes",54
"8274","/2223-7747/8/4/97",2019-02-24,2019-03-30,2019-04-03,2019-04-12,"Yes",47
"8275","/2223-7747/8/4/78",2019-02-20,2019-03-25,2019-03-26,2019-03-28,"Yes",36
"8276","/2223-7747/8/4/79",2019-02-23,2019-03-22,2019-03-27,2019-03-29,"Yes",34
"8277","/2223-7747/8/4/80",2019-02-01,2019-03-23,2019-03-26,2019-03-29,"Yes",56
"8278","/2223-7747/8/4/81",2019-02-04,2019-03-04,2019-03-26,2019-03-29,"No",53
"8279","/2223-7747/8/4/82",2019-02-26,2019-03-25,2019-03-26,2019-03-29,"Yes",31
"8280","/2223-7747/8/4/83",2019-02-18,2019-03-24,2019-03-28,2019-03-31,"Yes",41
"8281","/2223-7747/8/4/84",2019-02-28,2019-03-20,2019-03-23,2019-04-01,"Yes",32
"8282","/2223-7747/8/4/85",2019-02-27,2019-03-27,2019-03-29,2019-04-02,"Yes",34
"8283","/2223-7747/8/4/86",2019-03-02,2019-03-22,2019-04-02,2019-04-03,"Yes",32
"8284","/2223-7747/8/4/87",2019-02-21,2019-03-29,2019-03-31,2019-04-03,"Yes",41
"8285","/2223-7747/8/3/68",2019-02-07,2019-03-07,2019-03-12,2019-03-16,"Yes",37
"8286","/2223-7747/8/3/69",2019-02-13,2019-03-11,2019-03-15,2019-03-18,"No",33
"8287","/2223-7747/8/3/70",2019-02-13,2019-03-07,2019-03-14,2019-03-19,"No",34
"8288","/2223-7747/8/3/71",2019-02-09,2019-03-16,2019-03-19,2019-03-21,"Yes",40
"8289","/2223-7747/8/3/72",2019-02-12,2019-03-14,2019-03-19,2019-03-22,"Yes",38
"8290","/2223-7747/8/3/73",2019-02-13,2019-03-01,2019-03-19,2019-03-22,"Yes",37
"8291","/2223-7747/8/3/74",2019-01-30,2019-03-13,2019-03-19,2019-03-22,"Yes",51
"8292","/2223-7747/8/3/75",2019-02-11,2019-03-13,2019-03-22,2019-03-25,"Yes",42
"8293","/2223-7747/8/3/77",2019-02-21,2019-03-19,2019-03-22,2019-03-25,"No",32
"8294","/2223-7747/8/3/76",2019-02-27,2019-03-12,2019-03-19,2019-03-25,"Yes",26
"8295","/2223-7747/8/3/58",2019-02-05,2019-03-01,2019-03-06,2019-03-10,"Yes",33
"8296","/2223-7747/8/3/59",2019-02-07,2019-03-05,2019-03-06,2019-03-10,"Yes",31
"8297","/2223-7747/8/3/60",2019-02-14,2019-03-04,2019-03-08,2019-03-11,"No",25
"8298","/2223-7747/8/3/61",2019-02-15,2019-03-05,2019-03-05,2019-03-11,"Yes",24
"8299","/2223-7747/8/3/62",2019-01-30,2019-02-27,2019-03-06,2019-03-11,"No",40
"8300","/2223-7747/8/3/63",2018-12-21,2019-02-25,2019-03-07,2019-03-12,"Yes",81
"8301","/2223-7747/8/3/64",2019-01-09,2019-02-28,2019-03-08,2019-03-12,"No",62
"8302","/2223-7747/8/3/65",2019-01-09,2019-02-28,2019-03-11,2019-03-15,"Yes",65
"8303","/2223-7747/8/3/66",2019-02-02,2019-03-08,2019-03-11,2019-03-16,"No",42
"8304","/2223-7747/8/3/67",2019-02-06,2019-03-06,2019-03-11,2019-03-16,"Yes",38
"8305","/2223-7747/8/2/48",2019-01-29,2019-02-12,2019-02-13,2019-02-21,"Yes",23
"8306","/2223-7747/8/2/49",2019-01-24,2019-02-17,2019-02-21,2019-02-24,"No",31
"8307","/2223-7747/8/3/50",2018-12-30,2019-02-11,2019-02-23,2019-02-27,"Yes",59
"8308","/2223-7747/8/3/51",2018-12-01,2019-01-11,2019-01-17,2019-02-28,"Yes",89
"8309","/2223-7747/8/3/52",2019-01-26,2019-02-22,2019-02-22,2019-02-28,"Yes",33
"8310","/2223-7747/8/3/53",2019-02-07,2019-02-22,2019-02-25,2019-02-28,"No",21
"8311","/2223-7747/8/3/54",2019-01-16,2019-02-18,2019-02-19,2019-03-05,"Yes",48
"8312","/2223-7747/8/3/55",2019-02-02,2019-03-01,2019-03-01,2019-03-06,"Yes",32
"8313","/2223-7747/8/3/56",2019-01-16,2019-02-06,2019-02-08,2019-03-06,"Yes",49
"8314","/2223-7747/8/3/57",2019-02-06,2019-03-01,2019-03-04,2019-03-08,"Yes",30
"8315","/2223-7747/8/2/38",2018-11-23,2019-01-29,2019-01-31,2019-02-11,"Yes",80
